,open,high,low,close,adjclose,volume,ticker
2021-02-12,389.8500061035156,392.8999938964844,389.7699890136719,392.6400146484375,383.0401611328125,50593300,SPY
2021-02-16,393.9599914550781,394.1700134277344,391.5299987792969,392.29998779296875,382.7084045410156,50972400,SPY
2021-02-17,390.4200134277344,392.6600036621094,389.3299865722656,392.3900146484375,382.7962646484375,52290600,SPY
2021-02-18,389.5899963378906,391.5199890136719,387.739990234375,390.7200012207031,381.1670837402344,59712800,SPY
2021-02-19,392.07000732421875,392.3800048828125,389.54998779296875,390.0299987792969,380.4939880371094,83241000,SPY
2021-02-22,387.05999755859375,389.6199951171875,386.739990234375,387.0299987792969,377.5672607421875,67414200,SPY
2021-02-23,384.6600036621094,388.95001220703125,380.20001220703125,387.5,378.02581787109375,107284100,SPY
2021-02-24,386.3299865722656,392.2300109863281,385.2699890136719,391.7699890136719,382.1913757324219,72433900,SPY
2021-02-25,390.4100036621094,391.8800048828125,380.7799987792969,382.3299865722656,372.9822082519531,146670500,SPY
2021-02-26,384.3500061035156,385.5799865722656,378.2300109863281,380.3599853515625,371.06036376953125,152701600,SPY
2021-03-01,385.5899963378906,390.9200134277344,380.57000732421875,389.5799865722656,380.054931640625,105348800,SPY
2021-03-02,389.82000732421875,390.07000732421875,386.0,386.5400085449219,377.08929443359375,79595300,SPY
2021-03-03,385.7900085449219,386.8299865722656,381.30999755859375,381.4200134277344,372.094482421875,119940200,SPY
2021-03-04,381.2200012207031,384.0,371.8800048828125,376.70001220703125,367.4898986816406,183433000,SPY
2021-03-05,380.4599914550781,384.760009765625,372.6400146484375,383.6300048828125,374.2503967285156,152039600,SPY
2021-03-08,384.6600036621094,387.67999267578125,381.4200134277344,381.7200012207031,372.38714599609375,123149200,SPY
2021-03-09,385.8500061035156,389.9100036621094,385.30999755859375,387.1700134277344,377.703857421875,113633600,SPY
2021-03-10,389.69000244140625,391.3999938964844,388.1700134277344,389.5799865722656,380.054931640625,109899400,SPY
2021-03-11,392.2300109863281,395.6499938964844,391.739990234375,393.5299987792969,383.9083557128906,86245000,SPY
2021-03-12,392.07000732421875,394.2099914550781,391.20001220703125,394.05999755859375,384.4254150390625,64653600,SPY
2021-03-15,394.3299865722656,396.69000244140625,392.0299987792969,396.4100036621094,386.71795654296875,73427200,SPY
2021-03-16,397.07000732421875,397.8299865722656,395.0799865722656,395.9100036621094,386.230224609375,73722500,SPY
2021-03-17,394.5299987792969,398.1199951171875,393.29998779296875,397.260009765625,387.5471496582031,97959300,SPY
2021-03-18,394.4800109863281,396.7200012207031,390.75,391.4800109863281,381.9084777832031,115349100,SPY
2021-03-19,389.8800048828125,391.57000732421875,387.1499938964844,389.4800109863281,381.2018737792969,113624500,SPY
2021-03-22,390.0299987792969,394.07000732421875,389.9700012207031,392.5899963378906,384.24578857421875,73778600,SPY
2021-03-23,391.9100036621094,393.4599914550781,388.6600036621094,389.5,381.2214050292969,90686600,SPY
2021-03-24,391.0,392.75,387.4700012207031,387.5199890136719,379.28350830078125,97588600,SPY
2021-03-25,385.9800109863281,390.54998779296875,383.8999938964844,389.70001220703125,381.4172058105469,116128600,SPY
2021-03-26,390.92999267578125,396.4100036621094,390.2900085449219,395.9800109863281,387.563720703125,114409100,SPY
2021-03-29,394.3999938964844,396.75,392.80999755859375,395.7799987792969,387.3679504394531,108107600,SPY
2021-03-30,394.4200134277344,395.45001220703125,393.0199890136719,394.7300109863281,386.34027099609375,76262200,SPY
2021-03-31,395.3399963378906,398.0,395.30999755859375,396.3299865722656,387.90625,112734200,SPY
2021-04-01,398.3999938964844,400.6700134277344,398.17999267578125,400.6099853515625,392.09527587890625,99682900,SPY
2021-04-05,403.4599914550781,406.94000244140625,403.3800048828125,406.3599853515625,397.72308349609375,91684800,SPY
2021-04-06,405.760009765625,407.239990234375,405.3999938964844,406.1199951171875,397.4881896972656,62021000,SPY
2021-04-07,405.94000244140625,406.9599914550781,405.45001220703125,406.5899963378906,397.9481506347656,55836300,SPY
2021-04-08,407.92999267578125,408.5799865722656,406.92999267578125,408.5199890136719,399.837158203125,57863100,SPY
2021-04-09,408.3900146484375,411.6700134277344,408.260009765625,411.489990234375,402.7440490722656,61104600,SPY
2021-04-12,410.8500061035156,411.92999267578125,410.20001220703125,411.6400146484375,402.890869140625,56704900,SPY
2021-04-13,411.5299987792969,413.5299987792969,411.1199951171875,412.8599853515625,404.08489990234375,56551000,SPY
2021-04-14,412.8299865722656,413.9599914550781,410.8699951171875,411.45001220703125,402.7048645019531,61659900,SPY
2021-04-15,413.739990234375,416.1600036621094,413.69000244140625,415.8699951171875,407.03094482421875,60229800,SPY
2021-04-16,417.25,417.9100036621094,415.7300109863281,417.260009765625,408.3914489746094,82037300,SPY
2021-04-19,416.260009765625,416.739990234375,413.7900085449219,415.2099914550781,406.3849792480469,78498500,SPY
2021-04-20,413.9100036621094,415.0899963378906,410.5899963378906,412.1700134277344,403.40960693359375,81851800,SPY
2021-04-21,411.510009765625,416.2900085449219,411.3599853515625,416.07000732421875,407.2266845703125,66793000,SPY
2021-04-22,415.8900146484375,416.7799987792969,411.1300048828125,412.2699890136719,403.5074462890625,97582800,SPY
2021-04-23,412.8699951171875,418.25,412.7900085449219,416.739990234375,407.8824157714844,73209200,SPY
2021-04-26,417.44000244140625,418.2200012207031,416.80999755859375,417.6099853515625,408.73394775390625,52182400,SPY
2021-04-27,417.92999267578125,418.1400146484375,416.29998779296875,417.5199890136719,408.6458435058594,51303100,SPY
2021-04-28,417.80999755859375,419.010009765625,416.8999938964844,417.3999938964844,408.5284423828125,51238900,SPY
2021-04-29,420.32000732421875,420.7200012207031,416.44000244140625,420.05999755859375,411.13189697265625,78544300,SPY
2021-04-30,417.6300048828125,418.5400085449219,416.3399963378906,417.29998779296875,408.4305725097656,85527000,SPY
2021-05-03,419.42999267578125,419.8399963378906,417.6700134277344,418.20001220703125,409.3114318847656,68128300,SPY
2021-05-04,416.07000732421875,416.6000061035156,411.6700134277344,415.6199951171875,406.7862243652344,101591200,SPY
2021-05-05,417.3800048828125,417.6300048828125,415.1499938964844,415.75,406.9134826660156,60162200,SPY
2021-05-06,415.8299865722656,419.2099914550781,413.67999267578125,419.07000732421875,410.1629638671875,74321400,SPY
2021-05-07,419.8900146484375,422.82000732421875,419.1600036621094,422.1199951171875,413.14813232421875,67733800,SPY
2021-05-10,422.5,422.739990234375,417.80999755859375,417.94000244140625,409.0569763183594,81852400,SPY
2021-05-11,413.1000061035156,415.2699890136719,410.05999755859375,414.2099914550781,405.40618896484375,116888000,SPY
2021-05-12,411.2300109863281,412.5899963378906,404.0,405.4100036621094,396.7933044433594,134811000,SPY
2021-05-13,407.07000732421875,412.3500061035156,407.0199890136719,410.2799987792969,401.5597229003906,106394000,SPY
2021-05-14,413.2099914550781,417.489990234375,413.17999267578125,416.5799865722656,407.7257995605469,82201600,SPY
2021-05-17,415.3900146484375,416.3900146484375,413.3599853515625,415.5199890136719,406.6883850097656,65129200,SPY
2021-05-18,415.79998779296875,416.05999755859375,411.7699890136719,411.94000244140625,403.1844482421875,59810200,SPY
2021-05-19,406.9200134277344,411.04998779296875,405.3299865722656,410.8599853515625,402.1274108886719,106467100,SPY
2021-05-20,411.79998779296875,416.6300048828125,411.6700134277344,415.2799987792969,406.4534606933594,78022200,SPY
2021-05-21,416.8699951171875,418.20001220703125,414.45001220703125,414.94000244140625,406.1206970214844,76578700,SPY
2021-05-24,417.3399963378906,420.32000732421875,417.0799865722656,419.1700134277344,410.2608337402344,51376700,SPY
2021-05-25,420.3299865722656,420.7099914550781,417.6199951171875,418.239990234375,409.3505554199219,57451400,SPY
2021-05-26,418.8699951171875,419.6099853515625,417.760009765625,419.07000732421875,410.1629638671875,43088600,SPY
2021-05-27,420.1700134277344,420.7200012207031,418.989990234375,419.2900085449219,410.3782653808594,56707700,SPY
2021-05-28,420.9700012207031,421.25,419.7900085449219,420.0400085449219,411.1123046875,58520200,SPY
2021-06-01,422.57000732421875,422.7200012207031,419.20001220703125,419.6700134277344,410.75018310546875,54216600,SPY
2021-06-02,420.3699951171875,421.2300109863281,419.2900085449219,420.3299865722656,411.3961486816406,49097100,SPY
2021-06-03,417.8500061035156,419.989990234375,416.2799987792969,418.7699890136719,409.86932373046875,58138800,SPY
2021-06-04,420.75,422.9200134277344,418.8399963378906,422.6000061035156,413.617919921875,55938800,SPY
2021-06-07,422.5899963378906,422.7799987792969,421.19000244140625,422.19000244140625,413.21661376953125,51555000,SPY
2021-06-08,423.1099853515625,423.2099914550781,420.32000732421875,422.2799987792969,413.3046875,47134300,SPY
2021-06-09,423.17999267578125,423.260009765625,421.4100036621094,421.6499938964844,412.6881103515625,48436300,SPY
2021-06-10,422.9599914550781,424.6300048828125,421.54998779296875,423.6099853515625,414.6064453125,51020100,SPY
2021-06-11,424.20001220703125,424.42999267578125,422.82000732421875,424.30999755859375,415.29156494140625,45570800,SPY
2021-06-14,424.42999267578125,425.3699951171875,423.1000061035156,425.260009765625,416.22137451171875,42358500,SPY
2021-06-15,425.4200134277344,425.4599914550781,423.5400085449219,424.4800109863281,415.4579772949219,51508500,SPY
2021-06-16,424.6300048828125,424.8699951171875,419.9200134277344,422.1099853515625,413.1383361816406,80386100,SPY
2021-06-17,421.6700134277344,423.0199890136719,419.32000732421875,421.9700012207031,413.0013122558594,90949700,SPY
2021-06-18,417.0899963378906,417.8299865722656,414.70001220703125,414.9200134277344,407.42974853515625,118676300,SPY
2021-06-21,416.79998779296875,421.05999755859375,415.92999267578125,420.8599853515625,413.2624816894531,72822000,SPY
2021-06-22,420.8500061035156,424.0,420.0799865722656,423.1099853515625,415.47186279296875,57700300,SPY
2021-06-23,423.19000244140625,424.04998779296875,422.510009765625,422.6000061035156,414.9710998535156,49445400,SPY
2021-06-24,424.8900146484375,425.54998779296875,424.6199951171875,425.1000061035156,417.4259948730469,45110300,SPY
2021-06-25,425.8999938964844,427.0899963378906,425.54998779296875,426.6099853515625,418.9086608886719,58129500,SPY
2021-06-28,427.1700134277344,427.6499938964844,425.8900146484375,427.4700012207031,419.753173828125,53159600,SPY
2021-06-29,427.8800048828125,428.55999755859375,427.1300048828125,427.70001220703125,419.9790344238281,35970500,SPY
2021-06-30,427.2099914550781,428.7799987792969,427.17999267578125,428.05999755859375,420.3324890136719,64827900,SPY
2021-07-01,428.8699951171875,430.6000061035156,428.79998779296875,430.42999267578125,422.6596984863281,53441000,SPY
2021-07-02,431.6700134277344,434.1000061035156,430.5199890136719,433.7200012207031,425.8903503417969,57697700,SPY
2021-07-06,433.7799987792969,434.010009765625,430.010009765625,432.92999267578125,425.1145935058594,68710400,SPY
2021-07-07,433.6600036621094,434.760009765625,431.510009765625,434.4599914550781,426.6169738769531,63549500,SPY
2021-07-08,428.7799987792969,431.7300109863281,427.5199890136719,430.9200134277344,423.1408996582031,97595200,SPY
2021-07-09,432.5299987792969,435.8399963378906,430.7099914550781,435.5199890136719,427.6578369140625,76238600,SPY
2021-07-12,435.42999267578125,437.3500061035156,434.9700012207031,437.0799865722656,429.189697265625,52889600,SPY
2021-07-13,436.239990234375,437.8399963378906,435.30999755859375,435.5899963378906,427.7265930175781,52911300,SPY
2021-07-14,437.3999938964844,437.9200134277344,434.9100036621094,436.239990234375,428.3648376464844,64130400,SPY
2021-07-15,434.80999755859375,435.5299987792969,432.7200012207031,434.75,426.90179443359375,55126400,SPY
2021-07-16,436.010009765625,436.05999755859375,430.9200134277344,431.3399963378906,423.55328369140625,75874700,SPY
2021-07-19,426.19000244140625,431.4100036621094,421.9700012207031,424.9700012207031,417.2983093261719,147987000,SPY
2021-07-20,425.67999267578125,432.4200134277344,424.8299865722656,431.05999755859375,423.2783508300781,99608200,SPY
2021-07-21,432.3399963378906,434.70001220703125,431.010009765625,434.54998779296875,426.705322265625,64724400,SPY
2021-07-22,434.739990234375,435.7200012207031,433.69000244140625,435.4599914550781,427.59893798828125,47878500,SPY
2021-07-23,437.5199890136719,440.29998779296875,436.7900085449219,439.94000244140625,431.9980773925781,63766600,SPY
2021-07-26,439.30999755859375,441.0299987792969,439.260009765625,441.0199890136719,433.05853271484375,43719200,SPY
2021-07-27,439.9100036621094,439.94000244140625,435.989990234375,439.010009765625,431.0848693847656,67397100,SPY
2021-07-28,439.67999267578125,440.29998779296875,437.30999755859375,438.8299865722656,430.9080810546875,52472400,SPY
2021-07-29,439.82000732421875,441.79998779296875,439.80999755859375,440.6499938964844,432.6952819824219,47435300,SPY
2021-07-30,437.9100036621094,440.05999755859375,437.7699890136719,438.510009765625,430.5938720703125,68951200,SPY
2021-08-02,440.3399963378906,440.92999267578125,437.2099914550781,437.5899963378906,429.6904602050781,58783300,SPY
2021-08-03,438.44000244140625,441.2799987792969,436.1000061035156,441.1499938964844,433.1861877441406,58053900,SPY
2021-08-04,439.7799987792969,441.1199951171875,438.7300109863281,438.9800109863281,431.0553894042969,46732200,SPY
2021-08-05,440.2200012207031,441.8500061035156,439.8800048828125,441.760009765625,433.78521728515625,38969700,SPY
2021-08-06,442.1000061035156,442.94000244140625,441.79998779296875,442.489990234375,434.50201416015625,46930000,SPY
2021-08-09,442.4599914550781,442.79998779296875,441.30999755859375,442.1300048828125,434.1485290527344,41222600,SPY
2021-08-10,442.6099853515625,443.44000244140625,441.8800048828125,442.67999267578125,434.6885986328125,43339300,SPY
2021-08-11,443.82000732421875,443.8800048828125,442.6199951171875,443.7799987792969,435.76873779296875,44034300,SPY
2021-08-12,443.6199951171875,445.260009765625,442.6600036621094,445.1099853515625,437.07470703125,38909400,SPY
2021-08-13,445.5899963378906,445.94000244140625,445.07000732421875,445.9200134277344,437.8701171875,39470300,SPY
2021-08-16,444.5299987792969,447.1099853515625,442.8699951171875,446.9700012207031,438.9011535644531,73740000,SPY
2021-08-17,444.239990234375,444.9599914550781,440.8500061035156,444.0400085449219,436.0240478515625,92673900,SPY
2021-08-18,442.9599914550781,444.6300048828125,438.9200134277344,439.17999267578125,431.25177001953125,89351900,SPY
2021-08-19,436.2699890136719,441.1400146484375,436.1199951171875,439.8599853515625,431.91949462890625,92812200,SPY
2021-08-20,440.2300109863281,443.7099914550781,439.7099914550781,443.3599853515625,435.3562927246094,72008700,SPY
2021-08-23,445.1600036621094,448.2300109863281,443.44000244140625,447.260009765625,439.1859436035156,54973000,SPY
2021-08-24,447.9700012207031,448.5400085449219,447.4200134277344,447.9700012207031,439.883056640625,38744700,SPY
2021-08-25,448.1700134277344,449.4599914550781,447.7699890136719,448.9100036621094,440.8061218261719,40529700,SPY
2021-08-26,448.6099853515625,448.8599853515625,446.1600036621094,446.260009765625,438.2039794921875,57829600,SPY
2021-08-27,447.1199951171875,450.6499938964844,447.05999755859375,450.25,442.1219482421875,77235100,SPY
2021-08-30,450.9700012207031,453.07000732421875,450.7099914550781,452.2300109863281,444.06622314453125,48357400,SPY
2021-08-31,452.1300048828125,452.489990234375,450.9200134277344,451.55999755859375,443.40826416015625,59300200,SPY
2021-09-01,452.55999755859375,453.1099853515625,451.54998779296875,451.79998779296875,443.6439514160156,48721400,SPY
2021-09-02,453.32000732421875,454.04998779296875,451.9100036621094,453.19000244140625,445.0088806152344,42501000,SPY
2021-09-03,451.9800109863281,453.6300048828125,451.54998779296875,453.0799865722656,444.90081787109375,47170500,SPY
2021-09-07,452.7099914550781,452.80999755859375,450.739990234375,451.4599914550781,443.31005859375,51671500,SPY
2021-09-08,450.8900146484375,451.6700134277344,448.8599853515625,450.9100036621094,442.7700500488281,56181900,SPY
2021-09-09,450.70001220703125,452.57000732421875,448.7200012207031,448.9800109863281,440.8748779296875,57970400,SPY
2021-09-10,451.0400085449219,451.489990234375,445.30999755859375,445.44000244140625,437.3987731933594,89948200,SPY
2021-09-13,448.6400146484375,448.9200134277344,444.1099853515625,446.5799865722656,438.5181579589844,83738600,SPY
2021-09-14,448.1199951171875,448.3399963378906,443.2200012207031,444.1700134277344,436.1517639160156,78197100,SPY
2021-09-15,444.6199951171875,448.4100036621094,443.44000244140625,447.8800048828125,439.7947082519531,78792200,SPY
2021-09-16,447.32000732421875,448.3599853515625,444.0199890136719,447.1700134277344,439.0975646972656,77786700,SPY
2021-09-17,444.9200134277344,445.3699951171875,441.0199890136719,441.3999938964844,434.82025146484375,118425000,SPY
2021-09-20,434.8800048828125,436.55999755859375,428.8599853515625,434.0400085449219,427.57000732421875,166445500,SPY
2021-09-21,436.5299987792969,437.9100036621094,433.07000732421875,433.6300048828125,427.16607666015625,92526100,SPY
2021-09-22,436.04998779296875,440.0299987792969,433.75,437.8599853515625,431.3330078125,102350100,SPY
2021-09-23,439.8500061035156,444.8900146484375,439.6000061035156,443.17999267578125,436.57373046875,76396000,SPY
2021-09-24,441.44000244140625,444.6700134277344,441.2099914550781,443.9100036621094,437.2928771972656,62094800,SPY
2021-09-27,442.80999755859375,444.04998779296875,441.8999938964844,442.6400146484375,436.04180908203125,61371100,SPY
2021-09-28,439.69000244140625,440.0400085449219,432.94000244140625,433.7200012207031,427.2547607421875,130436300,SPY
2021-09-29,435.19000244140625,437.0400085449219,433.8500061035156,434.45001220703125,427.973876953125,82329200,SPY
2021-09-30,436.0199890136719,436.7699890136719,428.7799987792969,429.1400146484375,422.7430419921875,140506000,SPY
2021-10-01,430.9800109863281,436.0299987792969,427.2300109863281,434.239990234375,427.7669677734375,129240100,SPY
2021-10-04,433.0,433.9599914550781,426.3599853515625,428.6400146484375,422.25048828125,128570000,SPY
2021-10-05,430.239990234375,435.489990234375,429.3900146484375,433.1000061035156,426.6440124511719,90682500,SPY
2021-10-06,429.2699890136719,435.1199951171875,427.5400085449219,434.8999938964844,428.4171447753906,113032200,SPY
2021-10-07,438.3900146484375,441.67999267578125,438.20001220703125,438.6600036621094,432.12109375,72437500,SPY
2021-10-08,439.4800109863281,439.8900146484375,437.19000244140625,437.8599853515625,431.3330078125,74557400,SPY
2021-10-11,437.1600036621094,440.260009765625,434.6199951171875,434.69000244140625,428.2102966308594,65233300,SPY
2021-10-12,435.6700134277344,436.1000061035156,432.7799987792969,433.6199951171875,427.15625,71181200,SPY
2021-10-13,434.7099914550781,436.04998779296875,431.5400085449219,435.17999267578125,428.6929626464844,72974000,SPY
2021-10-14,439.0799865722656,442.6600036621094,438.5799865722656,442.5,435.90386962890625,70236800,SPY
2021-10-15,444.75,446.260009765625,444.0899963378906,445.8699951171875,439.2236022949219,66260200,SPY
2021-10-18,443.9700012207031,447.54998779296875,443.2699890136719,447.19000244140625,440.52398681640625,62213200,SPY
2021-10-19,448.9200134277344,450.7099914550781,448.2699890136719,450.6400146484375,443.92254638671875,46996800,SPY
2021-10-20,451.1300048828125,452.7300109863281,451.010009765625,452.4100036621094,445.6661682128906,49571600,SPY
2021-10-21,451.7699890136719,453.8299865722656,451.30999755859375,453.5899963378906,446.8285827636719,41305400,SPY
2021-10-22,453.1300048828125,454.6700134277344,451.04998779296875,453.1199951171875,446.3655700683594,58845100,SPY
2021-10-25,454.2799987792969,455.8999938964844,452.3900146484375,455.54998779296875,448.75933837890625,45214500,SPY
2021-10-26,457.20001220703125,458.489990234375,455.55999755859375,455.9599914550781,449.1632080078125,56075100,SPY
2021-10-27,456.45001220703125,457.1600036621094,453.8599853515625,453.94000244140625,447.1733703613281,72438000,SPY
2021-10-28,455.4599914550781,458.3999938964844,455.45001220703125,458.32000732421875,451.4880676269531,51437900,SPY
2021-10-29,455.8699951171875,459.55999755859375,455.55999755859375,459.25,452.4042053222656,70162400,SPY
2021-11-01,460.29998779296875,460.70001220703125,458.20001220703125,460.0400085449219,453.18243408203125,48433600,SPY
2021-11-02,460.2200012207031,462.2300109863281,460.0799865722656,461.8999938964844,455.0146789550781,48908400,SPY
2021-11-03,461.29998779296875,465.1499938964844,460.8299865722656,464.7200012207031,457.79266357421875,52509800,SPY
2021-11-04,465.3599853515625,467.0,464.989990234375,466.9100036621094,459.95001220703125,52847100,SPY
2021-11-05,469.2799987792969,470.6499938964844,466.9200134277344,468.5299987792969,461.5458679199219,66390600,SPY
2021-11-08,469.70001220703125,470.2300109863281,468.20001220703125,468.92999267578125,461.93988037109375,50405200,SPY
2021-11-09,469.32000732421875,469.57000732421875,465.8800048828125,467.3800048828125,460.4129943847656,51149100,SPY
2021-11-10,465.5799865722656,467.3800048828125,462.0400085449219,463.6199951171875,456.7090759277344,69429700,SPY
2021-11-11,465.2099914550781,465.2900085449219,463.75,463.7699890136719,456.8568420410156,34848500,SPY
2021-11-12,465.1199951171875,467.8599853515625,464.1099853515625,467.2699890136719,460.30462646484375,53466700,SPY
2021-11-15,468.6400146484375,468.80999755859375,466.2300109863281,467.42999267578125,460.4622802734375,46980500,SPY
2021-11-16,467.1499938964844,470.489990234375,467.07000732421875,469.2799987792969,462.28466796875,48857500,SPY
2021-11-17,469.0,469.19000244140625,467.4800109863281,468.1400146484375,461.1617126464844,47858300,SPY
2021-11-18,469.239990234375,470.010009765625,466.3399963378906,469.7300109863281,462.7279968261719,50625600,SPY
2021-11-19,469.6099853515625,470.94000244140625,468.5,468.8900146484375,461.9005432128906,57315600,SPY
2021-11-22,470.8900146484375,473.5400085449219,467.3500061035156,467.57000732421875,460.6001892089844,72762000,SPY
2021-11-23,467.2200012207031,469.1000061035156,464.45001220703125,468.19000244140625,461.2109680175781,73206500,SPY
2021-11-24,466.05999755859375,469.57000732421875,465.19000244140625,469.44000244140625,462.4422607421875,61858800,SPY
2021-11-26,462.3399963378906,463.8999938964844,457.7699890136719,458.9700012207031,452.12835693359375,112669600,SPY
2021-11-29,464.07000732421875,466.55999755859375,461.7300109863281,464.6000061035156,457.6744689941406,86268800,SPY
2021-11-30,462.0,464.0299987792969,455.29998779296875,455.55999755859375,448.76922607421875,148559600,SPY
2021-12-01,461.6400146484375,464.6700134277344,450.2900085449219,450.5,443.7846374511719,131939200,SPY
2021-12-02,450.7300109863281,459.07000732421875,450.30999755859375,457.3999938964844,450.5817565917969,127637800,SPY
2021-12-03,459.1700134277344,460.29998779296875,448.9200134277344,453.4200134277344,446.6611022949219,137331600,SPY
2021-12-06,456.1300048828125,460.7900085449219,453.55999755859375,458.7900085449219,451.9510498046875,98977500,SPY
2021-12-07,464.4100036621094,468.8800048828125,458.6499938964844,468.2799987792969,461.29962158203125,95484700,SPY
2021-12-08,468.70001220703125,470.0,466.8299865722656,469.5199890136719,462.5210876464844,72238800,SPY
2021-12-09,468.1499938964844,469.6300048828125,466.1400146484375,466.3500061035156,459.3983459472656,61272600,SPY
2021-12-10,469.2300109863281,470.8999938964844,466.510009765625,470.739990234375,463.722900390625,77159800,SPY
2021-12-13,470.19000244140625,470.55999755859375,466.2699890136719,466.57000732421875,459.6150817871094,87724700,SPY
2021-12-14,463.0899963378906,465.739990234375,460.25,463.3599853515625,456.4529113769531,97264100,SPY
2021-12-15,463.4200134277344,470.8599853515625,460.739990234375,470.6000061035156,463.58502197265625,116899300,SPY
2021-12-16,472.57000732421875,472.8699951171875,464.79998779296875,466.45001220703125,459.49688720703125,116568600,SPY
2021-12-17,461.54998779296875,464.739990234375,458.05999755859375,459.8699951171875,454.6064758300781,135511600,SPY
2021-12-20,454.4800109863281,455.3999938964844,451.1400146484375,454.9800109863281,449.7724609375,107134800,SPY
2021-12-21,458.6099853515625,463.2099914550781,456.30999755859375,463.05999755859375,457.760009765625,69806300,SPY
2021-12-22,462.7900085449219,467.80999755859375,462.5799865722656,467.69000244140625,462.3370056152344,58890200,SPY
2021-12-23,468.75,472.19000244140625,468.6400146484375,470.6000061035156,465.21368408203125,56439700,SPY
2021-12-27,472.05999755859375,477.30999755859375,472.010009765625,477.260009765625,471.7974548339844,56808600,SPY
2021-12-28,477.7200012207031,478.80999755859375,476.05999755859375,476.8699951171875,471.4118957519531,47274600,SPY
2021-12-29,476.9800109863281,478.55999755859375,475.9200134277344,477.4800109863281,472.01495361328125,54503000,SPY
2021-12-30,477.92999267578125,479.0,475.6700134277344,476.1600036621094,470.7100524902344,55329000,SPY
2021-12-31,475.6400146484375,476.8599853515625,474.6700134277344,474.9599914550781,469.5237731933594,65237400,SPY
2022-01-03,476.29998779296875,477.8500061035156,473.8500061035156,477.7099914550781,472.2423095703125,72668200,SPY
2022-01-04,479.2200012207031,479.9800109863281,475.5799865722656,477.54998779296875,472.0841369628906,71178700,SPY
